Class,Accession,Pangolin,Collection_Date,Nuc_Completeness,Host,Length,PangoVersions
0,MZ577479.1,B.1.1.519,2021-04-26,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,ON193197.1,B.1.1.519,2021-01-04,complete,Homo sapiens,29725,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW849146.1,B.1.1.519,2021-03-16,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW779125.1,B.1.1.519,2021-02-22,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW904192.1,B.1.1.519,2021-03-17,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ647380.1,B.1.1.519,2021-04-23,complete,Homo sapiens,29810,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ363346.1,B.1.1.519,2021-05-25,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK436317.1,B.1.1.519,2021-02-10,complete,Homo sapiens,29824,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ089630.1,B.1.1.519,2021-04-06,complete,Homo sapiens,29781,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK194553.1,B.1.1.519,2021-03-24,complete,Homo sapiens,29829,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW880171.1,B.1.1.519,2021-02,complete,Homo sapiens,29814,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW816274.1,B.1.1.519,2021-03-09,complete,Homo sapiens,29764,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK435862.1,B.1.1.519,2021-02-12,complete,Homo sapiens,29823,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW893573.1,B.1.1.519,2021-03-15,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW792791.1,B.1.1.519,2021-02-22,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ245641.1,B.1.1.519,2021-02-19,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW720496.1,B.1.1.519,2021-02-17,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ322776.1,B.1.1.519,2021-05-18,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW932356.1,B.1.1.519,2021-03-30,complete,Homo sapiens,29825,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW855620.1,B.1.1.519,2021-03-13,complete,Homo sapiens,29830,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP611687.1,B.1.1.519,2021-04-09,complete,Homo sapiens,29740,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ377548.1,B.1.1.519,2021-05-13,complete,Homo sapiens,29840,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW938741.1,B.1.1.519,2021-01-14,complete,Homo sapiens,29725,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ202371.1,B.1.1.519,2021-04-05,complete,Homo sapiens,29837,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ366658.1,B.1.1.519,2021-03-26,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW851620.1,B.1.1.519,2021-03-09,complete,Homo sapiens,29859,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ359691.1,B.1.1.519,2021-05-21,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ279616.1,B.1.1.519,2021-05-01,complete,Homo sapiens,29829,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ279331.1,B.1.1.519,2021-05-04,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW640532.1,B.1.1.519,2021-01-25,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ493392.1,B.1.1.519,2021-05-17,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW758848.1,B.1.1.519,2021-02-24,complete,Homo sapiens,29881,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW901815.1,B.1.1.519,2021-03-21,complete,Homo sapiens,29894,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ188130.1,B.1.1.519,2021-04-20,complete,Homo sapiens,29879,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW825416.1,B.1.1.519,2021-03-14,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ246475.1,B.1.1.519,2021-03-13,complete,Homo sapiens,29838,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ008886.1,B.1.1.519,2021-04-02,complete,Homo sapiens,29823,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ158997.1,B.1.1.519,2021-03-29,complete,Homo sapiens,29902,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ348469.1,B.1.1.519,2021-05-17,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ498323.1,B.1.1.519,2021-03-31,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK246605.1,B.1.1.519,2021-02-10,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ681643.1,B.1.1.519,2021-02-11,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ684262.1,B.1.1.519,2021-05-06,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW736661.1,B.1.1.519,2021-01-16,complete,Homo sapiens,29813,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PX058795.1,B.1.1.519,2021-08-21,complete,Homo sapiens,29709,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW855627.1,B.1.1.519,2021-03-11,complete,Homo sapiens,29828,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ143758.1,B.1.1.519,2021-04-09,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OR318037.1,B.1.1.519,2021-04-20,complete,Homo sapiens,29822,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ310345.1,B.1.1.519,2021-05-15,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW966968.1,B.1.1.519,2021-03-17,complete,Homo sapiens,29890,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW850999.1,B.1.1.519,2021-03-01,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OR306233.1,B.1.1.519,2021-03-28,complete,Homo sapiens,29814,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PX058730.1,B.1.1.519,2021-09-08,complete,Homo sapiens,29587,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW993149.1,B.1.1.519,2021-03-12,complete,Homo sapiens,29877,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ023588.1,B.1.1.519,2021-03-29,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ082528.1,B.1.1.519,2021-04-03,complete,Homo sapiens,29866,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW728841.1,B.1.1.519,2021-02-20,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW891648.1,B.1.1.519,2021-03-22,complete,Homo sapiens,29858,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP047017.1,B.1.1.519,2021-02-01,complete,Homo sapiens,29877,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ238860.1,B.1.1.519,2021-04-29,complete,Homo sapiens,29900,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP122426.1,B.1.1.519,2021-02-13,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW669811.1,B.1.1.519,2021-02-08,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK436642.1,B.1.1.519,2021-02-15,complete,Homo sapiens,29800,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW778058.1,B.1.1.519,2021-02-21,complete,Homo sapiens,29897,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ257475.1,B.1.1.519,2021-03-15,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW967113.1,B.1.1.519,2021-03-18,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW904423.1,B.1.1.519,2021-03-18,complete,Homo sapiens,29830,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW669403.1,B.1.1.519,2021-02-08,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW994542.1,B.1.1.519,2021-03-12,complete,Homo sapiens,29894,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ296552.1,B.1.1.519,2021-04-15,complete,Homo sapiens,29828,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW848019.1,B.1.1.519,2021-03-09,complete,Homo sapiens,29824,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ543333.1,B.1.1.519,2021-06-08,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ373850.1,B.1.1.519,2021-03-15,complete,Homo sapiens,29856,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PQ964366.1,B.1.1.519,2021-01-05,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ056441.1,B.1.1.519,2021-04-09,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW838335.2,B.1.1.519,2021-02-19,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW864420.1,B.1.1.519,2021-03-19,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ167844.1,B.1.1.519,2021-04-11,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW848915.1,B.1.1.519,2021-03-25,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ003338.1,B.1.1.519,2021-04-01,complete,Homo sapiens,29713,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK218726.1,B.1.1.519,2021-04-21,complete,Homo sapiens,29829,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ012585.1,B.1.1.519,2021-03-26,complete,Homo sapiens,29890,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ288645.1,B.1.1.519,2021-05-04,complete,Homo sapiens,29773,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW808288.1,B.1.1.519,2021-03-08,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW666921.1,B.1.1.519,2021-01-25,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW966980.1,B.1.1.519,2021-03-17,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW989768.1,B.1.1.519,2021-04-01,complete,Homo sapiens,29814,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ246510.1,B.1.1.519,2021-03-19,complete,Homo sapiens,29850,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP161683.1,B.1.1.519,2021-02-08,complete,Homo sapiens,29865,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW773235.1,B.1.1.519,2021-03-03,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW666545.1,B.1.1.519,2021-02-01,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW719693.1,B.1.1.519,2021-02-13,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK435734.1,B.1.1.519,2021-02-11,complete,Homo sapiens,29823,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OM109302.1,B.1.1.519,2021-03-22,complete,Homo sapiens,29885,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW793322.1,B.1.1.519,2021-03-08,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW966142.1,B.1.1.519,2021-03-24,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OL892572.1,B.1.1.519,2021-02-24,complete,Homo sapiens,29781,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PQ999325.1,B.1.1.519,2021-01-13,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ310333.1,B.1.1.519,2021-05-12,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ348484.1,B.1.1.519,2021-05-16,complete,Homo sapiens,29849,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ202173.1,B.1.1.519,2021-04-01,complete,Homo sapiens,29837,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW825461.1,B.1.1.519,2021-03-11,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ434739.1,B.1.1.519,2021-01-13,complete,Homo sapiens,29840,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ039220.1,B.1.1.519,2021-04-06,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW667472.1,B.1.1.519,2021-01-27,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW793130.1,B.1.1.519,2021-03-01,complete,Homo sapiens,29777,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW424863.1,B.1.1.519,2020-12-20,complete,Homo sapiens,29850,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OZ060977.1,B.1.1.519,2021-04-07,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP605546.1,B.1.1.519,2021-02-24,complete,Homo sapiens,29741,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ323704.1,B.1.1.519,2021-05-22,complete,Homo sapiens,29809,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ258596.1,B.1.1.519,2021-03-02,complete,Homo sapiens,29900,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW988396.1,B.1.1.519,2021-04-08,complete,Homo sapiens,29768,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ164682.1,B.1.1.519,2021-04-18,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW969101.1,B.1.1.519,2021-03-25,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK435314.1,B.1.1.519,2021-02-10,complete,Homo sapiens,29822,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ257168.1,B.1.1.519,2021-03-19,complete,Homo sapiens,29857,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OL540462.1,B.1.1.519,2020-12-29,complete,Homo sapiens,29798,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW763964.1,B.1.1.519,2021-03-02,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,ON192380.1,B.1.1.519,2021-03-28,complete,Homo sapiens,29835,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ034143.1,B.1.1.519,2021-04-02,complete,Homo sapiens,29864,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK436520.1,B.1.1.519,2021-02-10,complete,Homo sapiens,29823,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW805065.1,B.1.1.519,2021-03-07,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW903984.1,B.1.1.519,2021-03-26,complete,Homo sapiens,29700,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ310382.1,B.1.1.519,2021-05-14,complete,Homo sapiens,29844,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW749329.1,B.1.1.519,2021-02-26,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW825940.1,B.1.1.519,2021-03-10,complete,Homo sapiens,29871,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ202024.1,B.1.1.519,2021-04-25,complete,Homo sapiens,29830,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ025227.1,B.1.1.519,2021-04-04,complete,Homo sapiens,29896,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK220293.1,B.1.1.519,2021-04-24,complete,Homo sapiens,29821,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP144774.1,B.1.1.519,2021-03-16,complete,Homo sapiens,29853,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ294758.1,B.1.1.519,2021-05-16,complete,Homo sapiens,29895,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ636065.1,B.1.1.519,2021-01-05,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW930002.1,B.1.1.519,2021-03-29,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW673052.1,B.1.1.519,2021-02-07,complete,Homo sapiens,29825,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ186339.1,B.1.1.519,2021-04-17,complete,Homo sapiens,29900,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ685102.1,B.1.1.519,2021-05-05,complete,Homo sapiens,29821,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ233867.1,B.1.1.519,2021-02-15,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW715151.1,B.1.1.519,2021-02-14,complete,Homo sapiens,29815,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP161962.1,B.1.1.519,2021-02-02,complete,Homo sapiens,29866,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ035251.1,B.1.1.519,2021-04-05,complete,Homo sapiens,29825,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OM067858.1,B.1.1.519,2021-03-27,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP144260.1,B.1.1.519,2021-03-04,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW813784.1,B.1.1.519,2021-03-08,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ076388.1,B.1.1.519,2021-04-08,complete,Homo sapiens,29898,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ086207.1,B.1.1.519,2021-04-06,complete,Homo sapiens,29900,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ039130.1,B.1.1.519,2021-04-05,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ143117.1,B.1.1.519,2021-04-19,complete,Homo sapiens,29713,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ462800.1,B.1.1.519,2021-04-01,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK436236.1,B.1.1.519,2021-02-19,complete,Homo sapiens,29790,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ284246.1,B.1.1.519,2021-04-22,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW808343.1,B.1.1.519,2021-03-05,complete,Homo sapiens,29878,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW817003.1,B.1.1.519,2021-03-09,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK547411.1,B.1.1.519,2021-02-18,complete,Homo sapiens,29598,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW994189.1,B.1.1.519,2021-03-16,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ927457.1,B.1.1.519,2021-04-26,complete,Homo sapiens,29837,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ166436.1,B.1.1.519,2021-04-10,complete,Homo sapiens,29882,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP609336.1,B.1.1.519,2021-03-26,complete,Homo sapiens,29746,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW733519.1,B.1.1.519,2021-02-23,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ258828.1,B.1.1.519,2021-03-15,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ195402.1,B.1.1.519,2021-04-25,complete,Homo sapiens,29898,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK217650.1,B.1.1.519,2021-04-19,complete,Homo sapiens,29819,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ543350.1,B.1.1.519,2021-04-24,complete,Homo sapiens,29837,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ927505.1,B.1.1.519,2021-05-06,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ085321.1,B.1.1.519,2021-04-09,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW707861.1,B.1.1.519,2021-02-15,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW930971.1,B.1.1.519,2021-03-29,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW989084.1,B.1.1.519,2021-04-05,complete,Homo sapiens,29773,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ202545.1,B.1.1.519,2021-04-08,complete,Homo sapiens,29833,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP604175.1,B.1.1.519,2021-02-13,complete,Homo sapiens,29746,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW681255.1,B.1.1.519,2021-02-11,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW666445.1,B.1.1.519,2021-01-30,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ029115.1,B.1.1.519,2021-04-02,complete,Homo sapiens,29890,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW708891.1,B.1.1.519,2021-02-05,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW989751.1,B.1.1.519,2021-03-30,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW804813.1,B.1.1.519,2021-03-07,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK435952.1,B.1.1.519,2021-02-09,complete,Homo sapiens,29820,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ360595.1,B.1.1.519,2021-05-27,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ076239.1,B.1.1.519,2021-04-05,complete,Homo sapiens,29873,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW966035.1,B.1.1.519,2021-03-12,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OL893555.1,B.1.1.519,2021-03-14,complete,Homo sapiens,29815,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW626340.1,B.1.1.519,2021-02-07,complete,Homo sapiens,29818,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ316079.1,B.1.1.519,2021-05-08,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW680514.1,B.1.1.519,2021-02-13,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ168207.1,B.1.1.519,2021-04-15,complete,Homo sapiens,29819,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK436286.1,B.1.1.519,2021-02-21,complete,Homo sapiens,29799,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ203262.1,B.1.1.519,2021-04-22,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OM068645.1,B.1.1.519,2021-03-26,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ058572.1,B.1.1.519,2021-04-07,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OZ061173.1,B.1.1.519,2021-01-15,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ245630.1,B.1.1.519,2021-02-17,complete,Homo sapiens,29835,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,PP120012.1,B.1.1.519,2021-03-08,complete,Homo sapiens,29846,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ082736.1,B.1.1.519,2021-04-12,complete,Homo sapiens,29869,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ186544.1,B.1.1.519,2021-04-20,complete,Homo sapiens,29899,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW696412.1,B.1.1.519,2021-02-08,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK436628.1,B.1.1.519,2021-02-13,complete,Homo sapiens,29798,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ284119.1,B.1.1.519,2021-04-26,complete,Homo sapiens,29898,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ199190.1,B.1.1.519,2021-03-29,complete,Homo sapiens,29837,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,OK435865.1,B.1.1.519,2021-02-14,complete,Homo sapiens,29823,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ404786.1,B.1.1.519,2021-05-03,complete,Homo sapiens,29831,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MW870975.1,B.1.1.519,2021-03-14,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
0,MZ195453.1,B.1.1.519,2021-04-24,complete,Homo sapiens,29901,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
